SymbolId,TradeTime,Index,Size,TotalVolume,Price,ReportingExchange,TradeCondition
DNN,20250717 10:52:07.235000,3748753,1000,26779334,2.1,NQNX,12544
DNN,20250717 10:52:07.238000,3748755,400,26779734,2.1,NQEX,12544
DNN,20250717 10:52:07.373000,3749013,233,26780034,2.1,NQEX,12544
DNN,20250717 10:52:07.373000,3749012,67,26779801,2.1,NQEX,12659
DNN,20250717 10:52:07.547000,3749150,300,26780334,2.1,NQEX,12544
DNN,20250717 10:52:07.565000,3749163,1000,26781334,2.1,NQNX,12544
DNN,20250717 10:52:07.867000,3749330,1000,26782334,2.1,NQNX,12544
DNN,20250717 10:52:07.870000,3749331,300,26782634,2.1,NQEX,12544
DNN,20250717 10:52:08.160000,3749407,1000,26783634,2.1,NQNX,12544
DNN,20250717 10:52:08.162000,3749408,51,26783685,2.1,NQNX,12640
DNN,20250717 10:52:08.163000,3749409,2,26783687,2.1,NQEX,12659
DNN,20250717 10:52:08.163000,3749410,298,26783985,2.1,NQEX,12544
DNN,20250717 10:52:08.544000,3749542,1000,26784985,2.1,NQNX,12544
DNN,20250717 10:52:08.547000,3749556,300,26785285,2.1,NQEX,12544
DNN,20250717 10:52:08.758000,3749724,4058,26789343,2.1,NQNX,12544
DNN,20250717 10:52:08.761000,3749726,300,26789643,2.1,NQEX,12544
DNN,20250717 10:52:09.016000,3749840,7200,26796843,2.11,NQNX,12544
DNN,20250717 10:52:09.019000,3749842,300,26797143,2.1,NQEX,12544
DNN,20250717 10:52:09.481000,3749992,300,26797443,2.1,NQEX,12544
DNN,20250717 10:52:09.743000,3750140,3000,26800443,2.1,NQNX,12544
DNN,20250717 10:52:09.746000,3750141,300,26800743,2.1,NQEX,12544
DNN,20250717 10:52:09.889000,3750176,1000,26801743,2.1,NQNX,12544
DNN,20250717 10:52:09.892000,3750179,300,26802043,2.1,NQEX,12544
DNN,20250717 10:52:10.890000,3750515,2600,26804874,2.1,NQNX,12544
DNN,20250717 10:52:10.890000,3750516,100,26804974,2.1,NQNX,12544
DNN,20250717 10:52:10.890000,3750521,100,26809726,2.1,NQNX,12544
DNN,20250717 10:52:10.890000,3750519,183,26809626,2.1,NQNX,12544
DNN,20250717 10:52:10.890000,3750518,2744,26809443,2.1,NQNX,12544
DNN,20250717 10:52:10.890000,3750517,1725,26806699,2.1,NQNX,12544
DNN,20250717 10:52:10.890000,3750514,231,26802274,2.1,NQNX,12544
DNN,20250717 10:52:10.891000,3750522,200,26809926,2.1,NQNX,12544
DNN,20250717 10:52:10.891000,3750526,100,26810478,2.1,NQNX,12544
DNN,20250717 10:52:10.891000,3750525,52,26810378,2.1,NQNX,12640
DNN,20250717 10:52:10.891000,3750523,200,26810126,2.1,NQNX,12544
DNN,20250717 10:52:10.891000,3750524,200,26810326,2.1,NQNX,12544
DNN,20250717 10:52:10.892000,3750528,200,26810678,2.1,NQEX,12544
DNN,20250717 10:52:10.897000,3750530,100,26810778,2.1,NQNX,12544
DNN,20250717 10:52:12.914000,3751372,25,26810803,2.1,NQNX,12659
DNN,20250717 10:52:13.393000,3751668,9800,26820603,2.1,NQNX,12544
DNN,20250717 10:52:13.615000,3751725,9800,26830403,2.11,NQNX,12544
DNN,20250717 10:52:14.169000,3752441,7000,26837403,2.1,NQNX,12544
DNN,20250717 10:52:14.170000,3752443,56,26837459,2.1,NQNX,12640
DNN,20250717 10:52:14.500000,3752519,1,26837460,2.1,NQNX,12659
DNN,20250717 10:52:14.565000,3752528,9800,26847260,2.11,NQNX,12544
DNN,20250717 10:52:14.770000,3752598,9800,26857060,2.1,NQNX,12544
DNN,20250717 10:52:16.889000,3753457,1000,26858060,2.11,NQNX,12544
DNN,20250717 10:52:17.461000,3753643,7500,26865560,2.1,NQNX,12544
DNN,20250717 10:52:17.462000,3753644,56,26865616,2.1,NQNX,12640
DNN,20250717 10:52:20.846000,3754968,1600,26867216,2.1,NYSE,12544
DNN,20250717 10:52:25.934000,3756959,1500,26868716,2.11,NQNX,12544
DNN,20250717 10:52:25.936000,3756961,34,26868750,2.1,NQNX,12659
DNN,20250717 10:52:27.735000,3757568,3000,26871750,2.1,NQNX,12544
